Date,Product,Category,Quantity,Unit_Price,Store,Total_Sales
2025-02-11 11:57:43,Fromage,Alimentation,11,14.61,Magasin Sfax,160.70999999999998
2025-12-22 08:14:36,Biscuits,Snacks,8,19.31,Magasin Sousse,154.48
2025-05-17 22:21:53,Chocolat,Boissons,17,5.0,Magasin Sfax,85.0
2025-04-12 17:51:36,Lait,Alimentation,19,7.53,Magasin Sfax,143.07
2025-03-28 13:10:51,Café,Alimentation,5,3.71,Magasin Tunis,18.55
2025-02-20 03:27:41,Yaourt,Snacks,4,17.15,Magasin Tunis,68.6
2025-05-29 10:23:35,Fromage,Snacks,9,8.59,Magasin Tunis,77.31
2025-07-21 07:39:46,Fromage,Alimentation,9,1.39,Magasin Tunis,12.51
2025-08-25 07:26:38,Yaourt,Alimentation,9,15.86,Magasin Tunis,142.74
2025-08-21 15:02:27,Céréales,Boissons,18,5.7,Magasin Tunis,102.60000000000001
2025-11-29 08:37:33,Yaourt,Boissons,18,16.31,Magasin Tunis,293.58
2025-03-13 01:03:18,Thé,Snacks,11,10.68,Magasin Sousse,117.47999999999999
2025-12-26 04:31:36,Jus,Snacks,4,11.43,Magasin Sfax,45.72
2025-07-12 05:17:45,Pain,Snacks,2,11.94,Magasin Tunis,23.88
2025-10-06 19:10:49,Pain,Snacks,17,1.11,Magasin Sousse,18.87
2025-10-16 15:02:26,Biscuits,Snacks,14,5.97,Magasin Sfax,83.58
2025-02-26 05:07:16,Pain,Alimentation,12,13.57,Magasin Sfax,162.84
2025-08-29 06:21:48,Pain,Snacks,8,12.54,Magasin Tunis,100.32
2025-11-25 05:37:25,Lait,Snacks,18,8.08,Magasin Tunis,145.44
2025-08-14 08:52:26,Biscuits,Boissons,4,1.76,Magasin Tunis,7.04
2025-08-01 16:30:23,Pain,Boissons,10,5.74,Magasin Sousse,57.400000000000006
2025-03-14 02:23:57,Biscuits,Alimentation,7,1.87,Magasin Sfax,13.09
2025-06-04 21:55:53,Lait,Snacks,19,17.75,Magasin Sfax,337.25
2025-06-21 10:59:12,Café,Boissons,9,20.0,Magasin Sfax,180.0
2025-10-03 02:45:20,Thé,Snacks,18,3.04,Magasin Sfax,54.72
2025-01-06 17:50:13,Lait,Boissons,10,3.39,Magasin Sousse,33.9
2025-09-13 02:42:42,Lait,Boissons,9,16.16,Magasin Tunis,145.44
2025-10-05 02:13:57,Thé,Snacks,12,13.3,Magasin Sfax,159.60000000000002
2025-05-06 15:33:45,Thé,Alimentation,16,12.51,Magasin Sfax,200.16
2025-06-07 11:10:48,Thé,Snacks,10,8.04,Magasin Tunis,80.39999999999999
2025-05-04 01:20:42,Thé,Snacks,5,17.9,Magasin Sfax,89.5
2025-01-02 13:04:22,Jus,Snacks,17,5.54,Magasin Tunis,94.18
2025-08-25 17:21:59,Thé,Boissons,10,3.77,Magasin Sfax,37.7
2025-02-01 10:47:06,Biscuits,Alimentation,4,15.88,Magasin Tunis,63.52
2025-06-14 02:37:24,Café,Snacks,4,13.84,Magasin Sousse,55.36
2025-06-22 05:31:12,Jus,Snacks,17,1.97,Magasin Sousse,33.49
2025-03-13 02:08:35,Pain,Boissons,6,8.22,Magasin Sfax,49.32000000000001
2025-08-05 00:44:04,Céréales,Snacks,4,15.65,Magasin Sfax,62.6
2025-12-26 22:17:17,Thé,Alimentation,8,15.6,Magasin Tunis,124.8
2025-10-18 12:19:03,Café,Alimentation,11,7.54,Magasin Sousse,82.94
2025-02-08 15:52:34,Café,Snacks,17,11.94,Magasin Sousse,202.98
2025-04-14 18:07:36,Café,Alimentation,16,7.43,Magasin Tunis,118.88
2025-06-15 20:33:14,Jus,Boissons,18,19.86,Magasin Sfax,357.48
2025-01-20 00:10:39,Yaourt,Boissons,4,15.73,Magasin Sfax,62.92
2025-05-13 23:12:23,Café,Alimentation,14,14.62,Magasin Tunis,204.67999999999998
2025-02-25 08:33:27,Yaourt,Alimentation,1,18.52,Magasin Tunis,18.52
2025-12-03 02:08:42,Lait,Boissons,9,9.57,Magasin Sfax,86.13
2025-09-14 13:13:56,Fromage,Alimentation,14,14.29,Magasin Tunis,200.06
2025-02-08 08:40:52,Chocolat,Alimentation,5,14.43,Magasin Tunis,72.15
2025-08-01 03:40:50,Thé,Boissons,13,11.67,Magasin Tunis,151.71
2025-06-25 17:46:02,Yaourt,Alimentation,1,15.77,Magasin Tunis,15.77
2025-07-10 05:39:16,Fromage,Boissons,16,6.51,Magasin Sfax,104.16
2025-09-26 23:48:19,Café,Boissons,19,6.88,Magasin Sfax,130.72
2025-11-22 08:16:21,Fromage,Alimentation,13,18.43,Magasin Sousse,239.59
2025-09-24 05:48:22,Fromage,Alimentation,9,12.05,Magasin Sousse,108.45
2025-04-11 09:35:23,Jus,Alimentation,1,7.91,Magasin Tunis,7.91
2025-02-15 05:57:37,Café,Alimentation,4,13.79,Magasin Sousse,55.16
2025-09-17 22:31:04,Fromage,Alimentation,9,6.08,Magasin Sousse,54.72
2025-04-24 05:55:04,Jus,Alimentation,11,4.32,Magasin Sfax,47.52
2025-01-04 19:15:29,Lait,Alimentation,16,13.65,Magasin Sfax,218.4
2025-06-24 15:48:28,Yaourt,Snacks,15,11.57,Magasin Sfax,173.55
2025-01-19 10:40:40,Yaourt,Alimentation,10,16.89,Magasin Sfax,168.9
2025-02-01 01:41:46,Biscuits,Alimentation,7,12.54,Magasin Sousse,87.78
2025-11-09 17:30:38,Thé,Alimentation,3,6.13,Magasin Sfax,18.39
2025-10-08 12:08:53,Yaourt,Boissons,7,5.93,Magasin Tunis,41.51
2025-05-28 21:23:11,Biscuits,Boissons,7,1.95,Magasin Sousse,13.65
2025-05-08 05:25:08,Fromage,Snacks,15,1.56,Magasin Tunis,23.400000000000002
2025-01-13 18:35:53,Chocolat,Alimentation,16,12.08,Magasin Tunis,193.28
2025-05-13 20:19:47,Céréales,Boissons,2,1.94,Magasin Sfax,3.88
2025-08-17 02:19:35,Biscuits,Boissons,8,14.19,Magasin Sousse,113.52
2025-04-13 00:15:35,Lait,Boissons,9,19.31,Magasin Sfax,173.79
2025-04-22 16:03:05,Lait,Alimentation,10,5.4,Magasin Sfax,54.0
2025-12-26 15:39:31,Pain,Boissons,15,15.66,Magasin Tunis,234.9
2025-08-03 01:40:26,Thé,Snacks,19,4.33,Magasin Tunis,82.27
2025-07-14 23:35:53,Pain,Boissons,13,8.92,Magasin Tunis,115.96
2025-09-25 05:54:43,Café,Snacks,2,18.58,Magasin Sousse,37.16
2025-09-24 04:12:14,Fromage,Alimentation,14,18.66,Magasin Sfax,261.24
2025-02-21 06:35:27,Jus,Snacks,13,9.87,Magasin Sousse,128.31
2025-07-03 21:59:37,Chocolat,Alimentation,12,3.97,Magasin Sfax,47.64
2025-04-01 19:55:27,Lait,Snacks,11,11.19,Magasin Sousse,123.08999999999999
2025-04-03 19:24:00,Café,Boissons,11,15.04,Magasin Tunis,165.44
2025-12-30 11:48:29,Pain,Snacks,17,10.25,Magasin Sfax,174.25
2025-08-08 05:23:56,Chocolat,Snacks,12,1.32,Magasin Sfax,15.84
2025-02-28 04:48:35,Fromage,Boissons,18,17.89,Magasin Sfax,322.02
2025-10-10 23:53:47,Jus,Boissons,1,9.14,Magasin Sfax,9.14
2025-01-07 23:44:58,Café,Boissons,15,5.0,Magasin Tunis,75.0
2025-03-02 07:44:04,Biscuits,Snacks,15,3.82,Magasin Sfax,57.3
2025-08-25 09:20:13,Jus,Snacks,13,1.44,Magasin Tunis,18.72
2025-11-09 00:42:11,Thé,Boissons,13,3.35,Magasin Tunis,43.550000000000004
2025-06-16 21:17:08,Lait,Snacks,7,11.87,Magasin Tunis,83.08999999999999
2025-10-04 08:11:27,Céréales,Alimentation,1,16.22,Magasin Sousse,16.22
2025-02-16 07:40:39,Chocolat,Snacks,4,14.71,Magasin Sfax,58.84
2025-04-19 16:20:12,Jus,Alimentation,3,18.43,Magasin Sfax,55.29
2025-08-05 06:45:19,Jus,Boissons,2,12.1,Magasin Tunis,24.2
2025-10-30 15:10:43,Thé,Boissons,5,11.05,Magasin Sousse,55.25
2025-06-29 11:21:26,Lait,Snacks,1,17.68,Magasin Sousse,17.68
2025-10-13 09:28:24,Biscuits,Boissons,4,7.3,Magasin Sousse,29.2
2025-03-15 01:50:22,Chocolat,Boissons,11,7.23,Magasin Tunis,79.53
2025-09-11 23:38:58,Yaourt,Boissons,18,17.23,Magasin Tunis,310.14
2025-09-12 22:09:51,Chocolat,Boissons,3,8.36,Magasin Sousse,25.08
2025-11-21 13:46:45,Chocolat,Snacks,6,10.96,Magasin Sousse,65.76
2025-12-25 15:13:31,Chocolat,Boissons,10,9.83,Magasin Tunis,98.3
2025-04-08 11:38:47,Fromage,Alimentation,14,8.28,Magasin Sousse,115.91999999999999
2025-05-11 21:44:57,Jus,Snacks,11,14.48,Magasin Sfax,159.28
2025-06-15 18:07:54,Céréales,Boissons,2,9.92,Magasin Sousse,19.84
2025-01-21 05:55:44,Yaourt,Alimentation,11,7.77,Magasin Sousse,85.47
2025-03-18 20:51:48,Thé,Snacks,14,17.22,Magasin Sfax,241.07999999999998
2025-05-08 08:12:17,Biscuits,Snacks,5,17.77,Magasin Tunis,88.85
2025-10-29 10:30:40,Yaourt,Boissons,11,2.14,Magasin Sousse,23.540000000000003
2025-05-19 15:35:24,Chocolat,Alimentation,2,5.07,Magasin Sousse,10.14
2025-02-15 13:35:19,Chocolat,Boissons,4,9.93,Magasin Sfax,39.72
2025-03-18 13:11:37,Café,Snacks,11,3.63,Magasin Sousse,39.93
2025-12-29 00:52:08,Yaourt,Snacks,6,11.22,Magasin Sousse,67.32000000000001
2025-01-13 14:37:32,Yaourt,Boissons,10,16.75,Magasin Sousse,167.5
2025-09-19 05:18:48,Biscuits,Alimentation,11,17.82,Magasin Sfax,196.02
2025-02-12 11:08:11,Jus,Snacks,2,2.58,Magasin Sousse,5.16
2025-08-02 06:33:18,Thé,Snacks,10,6.97,Magasin Sousse,69.7
2025-01-24 16:32:57,Yaourt,Alimentation,7,7.54,Magasin Tunis,52.78
2025-05-29 15:18:40,Céréales,Alimentation,10,4.95,Magasin Tunis,49.5
2025-07-09 22:43:16,Yaourt,Boissons,16,19.79,Magasin Sfax,316.64
2025-06-29 16:18:21,Café,Snacks,4,14.47,Magasin Sfax,57.88
2025-08-16 13:08:26,Yaourt,Alimentation,12,11.42,Magasin Sfax,137.04
2025-01-13 19:04:28,Lait,Snacks,9,5.04,Magasin Sfax,45.36
2025-12-14 22:40:04,Café,Boissons,6,5.8,Magasin Tunis,34.8
2025-08-26 16:45:44,Biscuits,Snacks,13,2.87,Magasin Tunis,37.31
2025-08-12 23:48:02,Fromage,Alimentation,5,2.83,Magasin Tunis,14.15
2025-11-22 13:47:07,Thé,Boissons,1,15.64,Magasin Sfax,15.64
2025-03-25 05:14:16,Jus,Snacks,7,1.53,Magasin Sfax,10.71
2025-02-27 20:33:06,Pain,Boissons,15,18.39,Magasin Sousse,275.85
2025-02-14 09:38:15,Chocolat,Snacks,1,4.16,Magasin Sousse,4.16
2025-01-21 03:40:12,Biscuits,Alimentation,13,19.19,Magasin Sfax,249.47000000000003
2025-08-26 08:33:55,Lait,Alimentation,5,9.66,Magasin Tunis,48.3
2025-03-23 01:53:06,Biscuits,Boissons,19,7.82,Magasin Tunis,148.58
2025-05-01 22:14:23,Café,Alimentation,2,18.01,Magasin Tunis,36.02
2025-06-07 21:51:01,Chocolat,Alimentation,6,1.79,Magasin Tunis,10.74
2025-02-22 07:50:33,Fromage,Snacks,14,7.44,Magasin Sfax,104.16000000000001
2025-01-24 21:03:10,Pain,Boissons,11,14.57,Magasin Sfax,160.27
2025-10-05 13:05:41,Lait,Alimentation,5,3.49,Magasin Tunis,17.450000000000003
2025-11-23 18:38:01,Biscuits,Alimentation,1,14.14,Magasin Sfax,14.14
2025-07-06 12:46:25,Jus,Alimentation,12,6.95,Magasin Sfax,83.4
2025-01-12 23:02:00,Yaourt,Snacks,8,2.69,Magasin Tunis,21.52
2025-05-12 21:16:06,Fromage,Boissons,2,19.34,Magasin Tunis,38.68
2025-04-10 02:32:08,Lait,Alimentation,1,2.54,Magasin Tunis,2.54
2025-08-14 10:44:29,Lait,Boissons,4,7.59,Magasin Sfax,30.36
2025-02-04 13:49:17,Céréales,Snacks,11,6.71,Magasin Sousse,73.81
2025-11-13 03:24:53,Pain,Alimentation,1,4.63,Magasin Sousse,4.63
2025-12-25 00:30:32,Jus,Boissons,13,13.14,Magasin Sfax,170.82
2025-12-15 06:26:26,Céréales,Snacks,15,19.11,Magasin Sfax,286.65
2025-01-19 12:20:11,Pain,Boissons,1,12.6,Magasin Sfax,12.6
2025-01-13 04:47:42,Yaourt,Alimentation,10,10.89,Magasin Sfax,108.9
2025-07-07 15:07:43,Lait,Snacks,3,8.46,Magasin Tunis,25.380000000000003
2025-04-30 13:38:33,Biscuits,Snacks,2,15.87,Magasin Tunis,31.74
2025-11-01 20:12:02,Biscuits,Snacks,10,11.46,Magasin Sousse,114.60000000000001
2025-02-17 05:38:20,Chocolat,Snacks,14,14.92,Magasin Sousse,208.88
2025-02-10 01:51:36,Biscuits,Boissons,1,4.93,Magasin Sousse,4.93
2025-09-28 11:57:56,Biscuits,Boissons,1,3.07,Magasin Sousse,3.07
2025-12-01 18:09:11,Thé,Alimentation,13,1.38,Magasin Tunis,17.939999999999998
2025-02-04 06:39:35,Thé,Boissons,9,9.17,Magasin Sousse,82.53
2025-01-18 05:23:18,Céréales,Boissons,3,5.24,Magasin Tunis,15.72
2025-03-19 20:25:31,Lait,Boissons,17,14.63,Magasin Sousse,248.71
2025-04-18 13:22:52,Fromage,Snacks,16,14.17,Magasin Tunis,226.72
2025-09-06 01:48:18,Jus,Snacks,18,13.1,Magasin Sfax,235.79999999999998
2025-04-18 17:04:45,Lait,Snacks,8,5.11,Magasin Sfax,40.88
2025-01-12 15:41:01,Thé,Snacks,3,5.16,Magasin Sousse,15.48
2025-11-01 17:44:04,Biscuits,Alimentation,15,12.77,Magasin Sousse,191.54999999999998
2025-06-14 01:58:13,Biscuits,Boissons,6,1.01,Magasin Sfax,6.0600000000000005
2025-04-22 01:31:38,Thé,Alimentation,17,10.25,Magasin Tunis,174.25
2025-02-04 19:12:03,Pain,Boissons,18,10.23,Magasin Sfax,184.14000000000001
2025-06-26 20:53:09,Thé,Boissons,19,6.94,Magasin Sfax,131.86
2025-10-12 16:22:06,Jus,Boissons,7,18.48,Magasin Sfax,129.36
2025-02-23 00:36:58,Fromage,Alimentation,8,1.81,Magasin Tunis,14.48
2025-05-20 21:09:50,Chocolat,Snacks,16,18.19,Magasin Sousse,291.04
2025-08-01 17:02:09,Lait,Snacks,16,5.65,Magasin Sfax,90.4
2025-10-02 22:31:13,Biscuits,Snacks,9,7.17,Magasin Sousse,64.53
2025-03-04 03:41:23,Thé,Alimentation,16,11.65,Magasin Sfax,186.4
2025-06-09 07:11:29,Café,Snacks,6,3.84,Magasin Sousse,23.04
2025-10-07 11:03:43,Yaourt,Alimentation,9,16.12,Magasin Sousse,145.08
2025-12-19 02:03:50,Biscuits,Boissons,13,3.11,Magasin Tunis,40.43
2025-05-02 08:16:59,Thé,Snacks,18,10.52,Magasin Sfax,189.35999999999999
2025-05-02 15:01:53,Biscuits,Alimentation,4,17.87,Magasin Sousse,71.48
2025-03-21 12:46:06,Céréales,Alimentation,8,12.11,Magasin Tunis,96.88
2025-03-18 17:08:26,Thé,Alimentation,12,5.25,Magasin Sfax,63.0
2025-10-22 14:54:20,Fromage,Snacks,3,5.39,Magasin Sousse,16.169999999999998
2025-06-04 04:15:07,Thé,Boissons,18,1.39,Magasin Tunis,25.02
2025-12-23 10:09:40,Yaourt,Alimentation,1,3.45,Magasin Sfax,3.45
2025-05-15 16:05:36,Jus,Snacks,8,6.8,Magasin Tunis,54.4
2025-04-01 12:58:37,Pain,Snacks,4,7.13,Magasin Sfax,28.52
2025-10-08 08:02:35,Lait,Boissons,4,14.13,Magasin Sfax,56.52
2025-08-13 03:50:15,Café,Snacks,12,6.65,Magasin Sousse,79.80000000000001
2025-08-19 07:23:09,Céréales,Snacks,14,1.6,Magasin Sousse,22.400000000000002
2025-01-05 21:22:06,Lait,Snacks,5,15.46,Magasin Tunis,77.30000000000001
2025-01-03 05:43:36,Fromage,Snacks,13,19.23,Magasin Sousse,249.99
2025-06-26 05:51:49,Pain,Boissons,1,11.89,Magasin Sousse,11.89
2025-11-26 19:35:18,Jus,Alimentation,12,8.79,Magasin Sfax,105.47999999999999
2025-12-10 04:03:42,Biscuits,Alimentation,1,8.68,Magasin Tunis,8.68
2025-09-21 03:40:08,Céréales,Snacks,10,14.64,Magasin Tunis,146.4
2025-11-14 06:44:24,Fromage,Snacks,4,18.22,Magasin Sfax,72.88
2025-06-22 01:59:04,Céréales,Snacks,2,11.93,Magasin Tunis,23.86
2025-12-30 02:32:20,Lait,Snacks,9,12.12,Magasin Sfax,109.08
2025-06-28 09:52:29,Chocolat,Snacks,3,12.88,Magasin Sousse,38.64
2025-08-17 14:09:19,Pain,Snacks,11,8.86,Magasin Sfax,97.46
2025-10-15 14:18:49,Chocolat,Snacks,12,16.56,Magasin Sfax,198.71999999999997
2025-02-03 11:18:29,Fromage,Alimentation,17,12.99,Magasin Sousse,220.83
2025-01-20 20:59:18,Chocolat,Alimentation,15,18.85,Magasin Sfax,282.75
2025-07-17 02:42:30,Thé,Snacks,7,14.81,Magasin Tunis,103.67
2025-11-13 11:02:21,Chocolat,Snacks,11,15.1,Magasin Sfax,166.1
2025-09-29 17:00:02,Café,Snacks,15,7.69,Magasin Sousse,115.35000000000001
2025-05-25 18:54:03,Biscuits,Alimentation,6,9.25,Magasin Sousse,55.5
2025-09-27 20:18:15,Yaourt,Alimentation,6,15.49,Magasin Tunis,92.94
2025-10-17 13:53:54,Biscuits,Boissons,2,3.47,Magasin Tunis,6.94
2025-07-26 10:52:49,Fromage,Alimentation,7,7.93,Magasin Sfax,55.51
2025-01-09 02:30:15,Thé,Boissons,17,10.9,Magasin Tunis,185.3
2025-04-24 22:10:28,Chocolat,Snacks,19,17.26,Magasin Sfax,327.94000000000005
2025-12-19 06:21:44,Yaourt,Alimentation,14,18.2,Magasin Sousse,254.79999999999998
2025-04-23 03:23:07,Biscuits,Snacks,11,14.66,Magasin Tunis,161.26
2025-06-19 17:12:07,Biscuits,Snacks,18,10.48,Magasin Tunis,188.64000000000001
2025-07-25 08:44:53,Pain,Alimentation,5,5.93,Magasin Tunis,29.65
2025-01-10 15:45:53,Jus,Alimentation,15,12.45,Magasin Tunis,186.75
2025-07-15 14:44:41,Biscuits,Alimentation,3,9.05,Magasin Sfax,27.150000000000002
2025-09-18 03:45:16,Pain,Alimentation,19,9.82,Magasin Sfax,186.58
2025-04-23 08:21:34,Chocolat,Boissons,10,6.99,Magasin Tunis,69.9
2025-08-22 09:14:23,Fromage,Boissons,1,3.29,Magasin Sousse,3.29
2025-12-19 01:59:23,Café,Snacks,15,1.48,Magasin Sfax,22.2
2025-07-22 10:12:13,Thé,Snacks,12,19.69,Magasin Sousse,236.28000000000003
2025-04-12 13:56:35,Yaourt,Boissons,8,13.89,Magasin Tunis,111.12
2025-01-25 11:27:48,Chocolat,Snacks,19,12.61,Magasin Sousse,239.58999999999997
2025-02-14 07:55:48,Fromage,Snacks,2,9.12,Magasin Sfax,18.24
2025-12-09 23:05:34,Lait,Alimentation,13,4.37,Magasin Sfax,56.81
2025-09-29 03:02:58,Lait,Boissons,9,12.84,Magasin Tunis,115.56
2025-12-05 16:28:19,Café,Boissons,12,3.51,Magasin Sousse,42.12
2025-11-18 02:42:11,Biscuits,Boissons,7,5.4,Magasin Sousse,37.800000000000004
2025-12-12 13:13:49,Biscuits,Boissons,2,7.04,Magasin Sfax,14.08
2025-05-26 22:59:09,Lait,Snacks,8,17.88,Magasin Sfax,143.04
2025-01-11 15:24:08,Jus,Alimentation,14,1.71,Magasin Sousse,23.939999999999998
2025-07-17 21:57:03,Thé,Boissons,8,7.42,Magasin Sfax,59.36
2025-05-27 00:07:17,Lait,Boissons,9,6.87,Magasin Sousse,61.83
2025-10-06 06:26:49,Lait,Boissons,1,18.57,Magasin Tunis,18.57
2025-05-15 20:32:35,Café,Snacks,9,15.58,Magasin Tunis,140.22
2025-06-22 16:49:35,Jus,Alimentation,7,15.17,Magasin Sousse,106.19
2025-05-12 15:38:29,Biscuits,Snacks,17,8.77,Magasin Tunis,149.09
2025-06-04 15:36:39,Chocolat,Snacks,11,8.26,Magasin Tunis,90.86
2025-08-09 11:05:22,Biscuits,Boissons,11,3.39,Magasin Sfax,37.29
2025-05-06 08:08:09,Thé,Snacks,17,12.34,Magasin Sousse,209.78
2025-09-23 18:37:18,Jus,Boissons,15,10.51,Magasin Sfax,157.65
2025-04-27 10:03:37,Lait,Boissons,5,14.43,Magasin Tunis,72.15
2025-09-21 17:28:34,Biscuits,Alimentation,6,10.8,Magasin Tunis,64.80000000000001
2025-05-24 00:21:53,Café,Snacks,4,14.04,Magasin Sousse,56.16
2025-04-19 21:02:41,Yaourt,Boissons,5,17.04,Magasin Sfax,85.19999999999999
2025-08-26 13:24:08,Lait,Boissons,14,16.24,Magasin Tunis,227.35999999999999
2025-12-09 22:24:02,Fromage,Snacks,13,17.58,Magasin Sousse,228.53999999999996
2025-03-10 00:45:18,Thé,Boissons,17,6.59,Magasin Tunis,112.03
2025-04-25 09:48:23,Céréales,Alimentation,14,2.68,Magasin Sousse,37.52
2025-11-05 19:15:28,Yaourt,Snacks,7,8.32,Magasin Sousse,58.24
2025-11-08 03:01:15,Café,Snacks,16,7.55,Magasin Tunis,120.8
2025-10-22 23:54:38,Yaourt,Alimentation,10,7.0,Magasin Sousse,70.0
2025-12-28 14:43:04,Yaourt,Alimentation,11,19.57,Magasin Sousse,215.27
2025-07-22 03:20:15,Céréales,Snacks,9,10.24,Magasin Sousse,92.16
2025-12-12 03:33:48,Jus,Boissons,6,17.37,Magasin Sfax,104.22
2025-08-20 15:52:20,Jus,Snacks,8,16.72,Magasin Sfax,133.76
2025-10-03 21:24:47,Lait,Snacks,4,9.4,Magasin Sousse,37.6
2025-04-15 23:30:38,Lait,Snacks,8,19.43,Magasin Sousse,155.44
2025-03-28 09:45:41,Lait,Alimentation,16,16.48,Magasin Sfax,263.68
2025-09-11 17:28:11,Céréales,Boissons,9,8.76,Magasin Sfax,78.84
2025-03-18 08:26:06,Jus,Snacks,4,15.86,Magasin Sousse,63.44
2025-06-29 10:20:50,Pain,Snacks,9,12.6,Magasin Tunis,113.39999999999999
2025-09-05 23:22:01,Biscuits,Snacks,18,6.48,Magasin Sfax,116.64000000000001
2025-09-02 05:34:43,Lait,Snacks,10,2.34,Magasin Sousse,23.4
2025-05-01 22:05:42,Jus,Boissons,2,19.0,Magasin Sousse,38.0
2025-10-17 22:04:54,Céréales,Alimentation,9,17.63,Magasin Sfax,158.67
2025-11-22 15:09:35,Céréales,Alimentation,6,2.22,Magasin Tunis,13.32
2025-07-21 23:07:35,Fromage,Snacks,2,19.35,Magasin Tunis,38.7
2025-10-23 08:37:11,Céréales,Boissons,2,16.58,Magasin Sfax,33.16
2025-09-08 11:46:15,Céréales,Boissons,6,4.19,Magasin Sousse,25.14
2025-06-02 00:16:31,Fromage,Alimentation,1,10.9,Magasin Sousse,10.9
2025-03-21 03:53:23,Café,Snacks,7,13.77,Magasin Sousse,96.39
2025-01-12 03:09:50,Thé,Alimentation,7,9.77,Magasin Sfax,68.39
2025-12-13 18:11:15,Lait,Alimentation,15,16.86,Magasin Tunis,252.89999999999998
2025-12-08 14:47:06,Biscuits,Boissons,18,13.58,Magasin Sousse,244.44
2025-08-18 16:35:21,Café,Boissons,17,17.43,Magasin Sousse,296.31
2025-05-08 13:22:39,Yaourt,Boissons,6,11.18,Magasin Sousse,67.08
2025-01-10 17:43:49,Céréales,Boissons,12,9.64,Magasin Sousse,115.68
2025-04-29 22:33:39,Chocolat,Alimentation,9,14.52,Magasin Sfax,130.68
2025-12-23 01:16:25,Lait,Snacks,3,15.6,Magasin Sousse,46.8
2025-11-09 17:42:06,Chocolat,Boissons,10,13.34,Magasin Tunis,133.4
2025-07-22 23:27:30,Chocolat,Alimentation,5,15.3,Magasin Sfax,76.5
2025-12-07 09:02:06,Fromage,Alimentation,3,9.35,Magasin Tunis,28.049999999999997
2025-11-07 15:56:51,Yaourt,Snacks,12,7.08,Magasin Sfax,84.96000000000001
2025-04-28 00:04:11,Biscuits,Alimentation,1,5.81,Magasin Tunis,5.81
2025-10-06 03:50:35,Fromage,Alimentation,19,3.04,Magasin Sfax,57.76
2025-08-13 03:47:51,Chocolat,Boissons,9,2.79,Magasin Sfax,25.11
2025-11-19 05:04:25,Céréales,Boissons,5,18.56,Magasin Sousse,92.8
2025-06-23 06:58:21,Biscuits,Alimentation,18,13.94,Magasin Tunis,250.92
2025-03-21 13:27:22,Yaourt,Alimentation,11,10.51,Magasin Tunis,115.61
2025-07-04 05:46:42,Lait,Snacks,17,9.11,Magasin Sfax,154.87
2025-07-09 22:16:44,Céréales,Snacks,6,15.22,Magasin Sfax,91.32000000000001
2025-10-23 20:35:42,Jus,Alimentation,14,8.06,Magasin Sousse,112.84
2025-09-24 14:40:57,Biscuits,Boissons,6,5.74,Magasin Sousse,34.44
2025-04-15 15:29:46,Chocolat,Snacks,12,7.13,Magasin Tunis,85.56
2025-10-07 09:20:04,Fromage,Boissons,3,10.71,Magasin Sfax,32.13
2025-01-18 14:01:50,Fromage,Boissons,7,12.74,Magasin Tunis,89.18
2025-12-24 13:54:38,Lait,Alimentation,12,3.31,Magasin Sfax,39.72
2025-07-27 16:28:06,Lait,Snacks,14,11.22,Magasin Sfax,157.08
2025-11-23 01:40:17,Pain,Snacks,7,8.45,Magasin Tunis,59.14999999999999
2025-01-20 13:25:46,Chocolat,Boissons,6,19.85,Magasin Sousse,119.10000000000001
2025-04-07 08:33:56,Café,Alimentation,7,11.03,Magasin Sfax,77.21
2025-10-28 21:27:11,Jus,Snacks,3,5.29,Magasin Sfax,15.870000000000001
2025-12-26 22:14:45,Yaourt,Boissons,10,12.33,Magasin Sfax,123.3
2025-08-27 10:47:22,Thé,Snacks,12,17.94,Magasin Tunis,215.28000000000003
2025-08-12 01:02:21,Céréales,Snacks,15,2.02,Magasin Sousse,30.3
2025-09-20 16:52:20,Céréales,Alimentation,1,12.71,Magasin Sfax,12.71
2025-02-15 06:42:09,Biscuits,Alimentation,1,15.1,Magasin Tunis,15.1
2025-05-21 00:44:19,Fromage,Boissons,4,12.3,Magasin Sousse,49.2
2025-11-26 12:54:00,Biscuits,Boissons,9,13.4,Magasin Sfax,120.60000000000001
2025-06-20 13:16:11,Yaourt,Snacks,16,8.59,Magasin Sfax,137.44
2025-08-29 22:08:05,Thé,Alimentation,8,5.18,Magasin Sousse,41.44
2025-05-13 08:32:44,Céréales,Boissons,9,10.52,Magasin Tunis,94.67999999999999
2025-03-14 10:55:01,Thé,Snacks,16,6.95,Magasin Tunis,111.2
2025-01-06 15:38:55,Biscuits,Snacks,18,13.34,Magasin Sousse,240.12
2025-10-07 05:28:34,Chocolat,Alimentation,10,1.12,Magasin Sfax,11.200000000000001
2025-03-26 10:43:25,Café,Snacks,10,3.88,Magasin Tunis,38.8
2025-03-12 13:44:01,Lait,Snacks,8,16.82,Magasin Tunis,134.56
2025-02-18 01:30:57,Thé,Boissons,3,15.7,Magasin Tunis,47.099999999999994
2025-01-21 12:20:00,Pain,Alimentation,11,3.21,Magasin Tunis,35.31
2025-10-10 11:53:02,Thé,Boissons,14,14.5,Magasin Sousse,203.0
2025-01-04 04:40:50,Céréales,Alimentation,9,15.47,Magasin Tunis,139.23000000000002
2025-05-09 02:01:27,Fromage,Alimentation,8,19.77,Magasin Tunis,158.16
